customer_id,created_at,churned,company_size,contract_type,plan_tier,acquisition_channel,industry,country,tenure_days,company_size_enc,contract_type_enc,plan_tier_enc,acquisition_channel_enc,industry_enc,country_enc,months_active,avg_sessions_all,avg_sessions_3m,avg_adoption_all,avg_adoption_3m,sessions_trend,adoption_trend,sessions_mom_change,avg_api_calls,avg_active_users,total_tickets,tickets_last_3m,avg_csat,min_csat,avg_resolution_hours,pct_billing_tickets,pct_bug_tickets,high_priority_tickets,total_payments,failed_payment_count,late_payment_count,pct_on_time,avg_days_late,payment_ratio,recent_failed_payments,avg_monthly_revenue,target
CUST-2841BC71,2024-07-15,True,Mid-Market,Monthly,Pro,Paid,Finance,Germany,169,1,0,1,1,2,3,6,50.67,47.33,0.5533,0.5233,-1.3143,-0.0191,-31.0,174.0,2.67,1.0,1.0,1.0,1.0,15.063928409999999,0.0,0.0,1.0,6,0,3,0.5,13.0,1.0,0,299.0,1
CUST-31D972EE,2024-01-20,False,SMB,Monthly,Pro,Referral,SaaS,India,346,0,0,1,3,7,4,12,77.67,79.33,0.7369,0.7363,1.3986,-0.0038,-9.0,516.25,4.17,4.0,2.0,4.25,4.0,26.663768114513886,0.0,0.5,1.0,12,0,0,1.0,0.0,1.0,0,299.0,0
CUST-7ACED211,2023-09-18,False,Mid-Market,Annual,Pro,Partner,Finance,Australia,470,1,1,1,2,2,0,16,78.38,81.0,0.7976,0.7553,-0.7235,-0.0015,-17.0,477.62,5.12,1.0,1.0,3.0,3.0,28.743378776666667,0.0,0.0,1.0,16,1,0,0.938,2.19,0.9375,1,299.0,0
CUST-5433F571,2024-03-26,True,SMB,Monthly,Basic,Referral,Education,France,280,0,0,0,3,1,2,6,48.83,39.33,0.4173,0.314,-5.4571,-0.0691,-20.0,234.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0.833,3.0,1.0,0,99.0,1
CUST-861A0F90,2024-02-08,False,Mid-Market,Annual,Pro,Organic,E-commerce,Germany,327,1,1,1,0,0,3,11,41.45,24.33,0.4819,0.3253,-4.7909,-0.0388,-13.0,179.09,2.64,1.0,1.0,2.0,2.0,16.55398461888889,0.0,0.0,1.0,11,0,1,0.909,2.09,1.0,0,299.0,0
CUST-86DBFD10,2023-10-26,False,SMB,Monthly,Basic,Referral,Education,France,432,0,0,0,3,1,2,15,31.8,14.67,0.3305,0.124,-3.3393,-0.0352,27.0,160.13,2.73,1.0,1.0,5.0,5.0,40.29043724527778,0.0,1.0,0.0,15,3,0,0.8,6.2,0.8,1,99.0,0
CUST-17127AE5,2023-12-20,True,SMB,Annual,Basic,Partner,Healthcare,US,377,0,1,0,2,3,6,7,47.14,33.0,0.4709,0.3773,-7.6071,-0.035,-12.0,250.57,2.43,1.0,1.0,5.0,5.0,4.822299554444445,0.0,0.0,1.0,7,0,0,1.0,0.0,1.0,0,99.0,1
CUST-59468E27,2024-03-21,True,Enterprise,Annual,Enterprise,Referral,Logistics,Canada,285,2,1,2,3,4,1,9,46.44,26.33,0.4262,0.256,-6.0,-0.0569,2.0,254.89,2.11,2.0,1.0,3.5,3.0,27.601811075833332,0.0,0.0,0.0,9,0,2,0.778,3.56,1.0,0,999.0,1
CUST-065C86E7,2024-01-18,True,SMB,Annual,Pro,Paid,Retail,UK,348,0,1,1,1,6,5,12,36.58,29.67,0.3903,0.4583,-0.7308,0.004,-11.0,244.92,2.17,9.0,5.0,2.2222222222222223,1.0,46.642381161265426,0.111,0.444,2.0,12,0,1,0.917,0.67,1.0,0,299.0,1
CUST-7A231038,2023-11-08,False,SMB,Monthly,Pro,Organic,Healthcare,Canada,419,0,0,1,0,3,1,14,76.43,77.33,0.7521,0.7483,-0.5187,0.0061,21.0,496.86,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1.0,0.0,1.0,0,299.0,0
CUST-266138D9,2024-11-02,False,Mid-Market,Annual,Pro,Organic,Healthcare,US,59,1,1,1,0,3,6,2,18.5,18.5,0.3265,0.3265,0.0,0.0,-21.0,187.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1.0,0.0,1.0,0,299.0,0
CUST-CB3766AE,2023-07-02,False,Enterprise,Annual,Enterprise,Referral,Education,France,548,2,1,2,3,1,2,18,82.94,91.67,0.7521,0.774,0.3354,0.0016,-13.0,476.5,4.83,1.0,1.0,4.0,4.0,1.0,0.0,0.0,1.0,18,0,0,1.0,0.0,1.0,0,999.0,0
CUST-EB6B4123,2024-04-01,False,SMB,Monthly,Pro,Organic,SaaS,US,274,0,0,1,0,7,6,9,44.78,46.0,0.4753,0.6367,0.8333,0.0354,21.0,218.0,2.56,3.0,1.0,2.3333333333333335,2.0,29.154343807777778,0.667,0.0,0.0,9,2,3,0.444,12.0,0.7778,0,299.0,0
CUST-6D75B410,2023-10-07,False,Mid-Market,Monthly,Enterprise,Organic,Retail,France,451,1,0,2,0,6,2,15,78.47,76.33,0.7114,0.7673,-0.2286,0.0085,6.0,493.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,0.933,1.47,1.0,0,999.0,0
CUST-55519FB8,2023-02-07,False,SMB,Monthly,Pro,Organic,Logistics,Germany,693,0,0,1,0,4,3,23,80.09,81.33,0.7493,0.809,-0.0375,-0.0016,0.0,476.52,4.48,6.0,2.0,4.833333333333333,4.0,16.840213885972222,0.0,0.167,3.0,23,1,3,0.826,4.43,0.9565,0,299.0,0
CUST-28E1FBA7,2023-10-21,True,Enterprise,Annual,Enterprise,Organic,Healthcare,Germany,437,2,1,2,0,3,3,13,31.23,13.0,0.3048,0.123,-4.022,-0.0437,21.0,203.85,2.77,2.0,1.0,2.0,1.0,26.67486972208333,0.5,0.0,0.0,13,2,1,0.769,7.31,0.8462,0,999.0,1
CUST-D0B32E83,2024-05-04,False,Mid-Market,Annual,Enterprise,Organic,SaaS,Germany,241,1,1,2,0,7,3,8,40.75,54.0,0.5345,0.4557,3.5238,-0.0343,-24.0,247.75,2.25,3.0,3.0,3.0,1.0,27.956682438796296,1.0,0.0,0.0,8,0,1,0.75,1.38,0.75,0,999.0,0
CUST-9B1EDA90,2023-02-28,False,SMB,Annual,Basic,Partner,SaaS,India,672,0,1,0,2,7,4,23,78.35,80.33,0.743,0.7243,0.2994,0.0013,5.0,509.65,3.87,4.0,2.0,4.75,4.0,12.971794750972222,0.0,0.5,0.0,23,0,0,1.0,0.0,1.0,0,99.0,0
CUST-060652F6,2023-11-05,True,SMB,Monthly,Basic,Organic,Healthcare,Canada,422,0,0,0,0,3,1,11,34.73,38.0,0.4065,0.384,0.8091,-0.0022,22.0,167.91,2.09,9.0,2.0,2.6666666666666665,1.0,33.193283704382715,0.0,0.444,2.0,11,1,3,0.636,9.09,0.9091,1,99.0,1
CUST-6539DF97,2024-04-12,True,Mid-Market,Annual,Pro,Paid,Finance,Australia,263,1,1,1,1,2,0,7,51.71,39.33,0.5111,0.483,-7.25,-0.0216,-4.0,175.71,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,3,0.571,7.29,1.0,0,299.0,1
CUST-F2A6BFF6,2023-04-01,False,SMB,Annual,Pro,Partner,Finance,US,640,0,1,1,2,2,6,21,75.24,74.33,0.7301,0.7477,0.2247,-0.0034,4.0,467.86,4.33,5.0,1.0,4.2,1.0,21.234997187333335,0.0,0.0,1.0,21,1,0,0.952,1.1,0.9524,0,299.0,0
CUST-B4DABEBD,2024-03-05,False,Mid-Market,Monthly,Pro,Organic,Retail,France,301,1,0,1,0,6,2,10,39.5,17.33,0.4325,0.2963,-6.5515,-0.0365,-12.0,193.1,2.3,5.0,4.0,2.6,1.0,13.539567002944443,0.2,0.4,2.0,10,0,0,1.0,0.0,1.0,0,299.0,0
CUST-BED4D107,2024-01-06,True,SMB,Annual,Pro,Referral,Logistics,France,360,0,1,1,3,4,2,10,30.5,27.67,0.381,0.3147,0.3939,-0.0112,19.0,196.1,2.4,8.0,3.0,2.75,1.0,53.69028773881945,0.0,0.625,1.0,10,0,2,0.8,1.7,1.0,0,299.0,1
CUST-60781423,2023-09-28,True,Mid-Market,Monthly,Pro,Paid,Finance,Canada,460,1,0,1,1,2,1,8,80.88,80.33,0.7266,0.713,-0.3452,-0.0048,0.0,486.12,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,0.0,1.0,0,299.0,1
CUST-8CF3483E,2024-03-04,True,SMB,Monthly,Pro,Referral,E-commerce,France,302,0,0,1,3,0,2,7,49.57,38.0,0.4404,0.406,-4.3929,-0.0261,2.0,226.57,2.71,2.0,2.0,2.5,2.0,6.970895319444444,0.0,0.5,1.0,7,0,0,1.0,0.0,1.0,0,299.0,1
CUST-DF2EAFF9,2024-10-24,False,Enterprise,Annual,Enterprise,Referral,Retail,US,68,2,1,2,3,6,6,3,30.33,30.33,0.3537,0.3537,-9.5,0.038,0.0,342.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0.667,9.0,1.0,0,999.0,0
CUST-9562F66A,2023-10-28,False,Mid-Market,Annual,Pro,Paid,Retail,Germany,430,1,1,1,1,6,3,15,29.4,11.0,0.3357,0.131,-4.7786,-0.0406,-14.0,238.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,1,0.933,1.8,1.0,0,299.0,0
CUST-0AE042F1,2023-10-08,False,Enterprise,Multi-Year,Enterprise,Paid,Finance,Canada,450,2,2,2,1,2,1,15,34.47,38.33,0.397,0.4687,-0.0429,0.0027,17.0,203.4,3.4,13.0,4.0,2.3846153846153846,1.0,38.20839603538462,0.077,0.462,4.0,15,0,3,0.8,2.13,1.0,0,999.0,0
CUST-2E9CCD86,2023-08-26,False,SMB,Monthly,Basic,Organic,Education,India,493,0,0,0,0,1,4,17,28.35,4.67,0.3341,0.1567,-3.8873,-0.0381,0.0,178.53,3.06,1.0,1.0,5.0,5.0,23.200022806666666,0.0,0.0,1.0,17,0,2,0.882,2.76,1.0,0,99.0,0
CUST-F4D3C8A4,2023-09-27,False,Mid-Market,Annual,Pro,Paid,Logistics,US,461,1,1,1,1,4,6,16,80.12,76.67,0.7436,0.636,-0.4353,-0.0169,24.0,508.25,4.25,2.0,1.0,4.5,4.0,14.803961685833332,0.0,0.5,0.0,16,0,1,0.938,0.81,1.0,0,299.0,0
CUST-EFDE724F,2023-12-19,True,SMB,Annual,Basic,Partner,Retail,India,378,0,1,0,2,6,4,9,45.33,18.0,0.4359,0.3177,-7.3167,-0.0377,18.0,228.78,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,2,0.667,7.11,0.8889,0,99.0,1
CUST-6B38A8D8,2023-04-08,False,Mid-Market,Annual,Enterprise,Organic,SaaS,India,633,1,1,2,0,7,4,21,81.1,82.67,0.7527,0.7047,0.4675,-0.0005,-1.0,449.76,5.14,5.0,1.0,4.6,3.0,21.676428292555556,0.2,0.0,1.0,21,0,2,0.905,1.19,1.0,0,999.0,0
CUST-60F618A1,2023-08-22,False,Enterprise,Multi-Year,Enterprise,Referral,Education,Germany,497,2,2,2,3,1,3,17,30.71,10.33,0.3239,0.203,-4.0343,-0.0324,-14.0,185.47,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,4,0.765,2.53,1.0,0,999.0,0
CUST-93071879,2024-05-18,True,Mid-Market,Annual,Pro,Referral,SaaS,US,227,1,1,1,3,7,6,8,49.0,36.67,0.4758,0.432,-4.5238,-0.021,-5.0,222.62,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,0.75,5.88,0.875,0,299.0,1
CUST-787A46C4,2023-10-10,False,SMB,Monthly,Pro,Organic,E-commerce,UK,448,0,0,1,0,0,5,15,81.0,82.0,0.7433,0.7873,-0.3536,0.0097,4.0,489.53,4.4,1.0,1.0,4.0,4.0,4.589534854166667,0.0,0.0,0.0,15,1,0,0.933,1.07,0.9333,0,299.0,0
CUST-5FF5F0E9,2024-04-29,False,Enterprise,Multi-Year,Enterprise,Partner,Healthcare,Germany,246,2,2,2,2,3,3,9,43.67,26.67,0.4232,0.2687,-4.3167,-0.0544,-4.0,192.44,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,0.889,3.56,0.8889,1,999.0,0
CUST-1EED11AA,2024-05-28,False,SMB,Monthly,Pro,Referral,Manufacturing,India,217,0,0,1,3,5,4,8,83.38,89.67,0.7606,0.8137,0.8929,0.0164,-16.0,503.25,4.25,1.0,1.0,4.0,4.0,12.008776073055555,0.0,1.0,0.0,8,1,0,0.875,6.25,0.875,0,299.0,0
CUST-6CD65E76,2023-08-14,False,SMB,Monthly,Basic,Organic,Retail,US,505,0,0,0,0,6,6,17,82.06,85.0,0.7326,0.7577,0.625,-0.0019,21.0,503.18,5.0,6.0,1.0,4.5,4.0,19.389266515416665,0.0,0.167,0.0,17,1,1,0.882,3.88,0.9412,1,99.0,0
CUST-71FA4B65,2024-05-14,True,SMB,Monthly,Pro,Organic,Logistics,US,231,0,0,1,0,4,6,8,49.5,37.33,0.4439,0.3623,-5.5714,-0.027,-6.0,178.62,2.62,1.0,1.0,4.0,4.0,12.717537050277778,0.0,1.0,0.0,8,0,1,0.875,0.62,1.0,0,299.0,1
CUST-FBDB2964,2024-02-22,True,SMB,Annual,Basic,Referral,Education,Canada,313,0,1,0,3,1,1,9,43.44,27.67,0.4441,0.315,-5.6833,-0.0465,-11.0,142.89,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,2,0.778,3.33,1.0,0,99.0,1
CUST-E5370F1F,2023-03-11,True,SMB,Annual,Basic,Organic,E-commerce,UK,661,0,1,0,0,0,5,17,77.76,74.33,0.7632,0.7453,-0.0613,0.0005,-7.0,545.35,4.29,2.0,1.0,4.5,4.0,24.65863043125,0.0,0.0,0.0,17,0,1,0.941,0.59,1.0,0,99.0,1
CUST-E3F084EA,2023-12-07,False,SMB,Annual,Basic,Partner,Education,US,390,0,1,0,2,1,6,13,49.23,27.33,0.5403,0.638,-0.8242,0.025,-50.0,166.23,1.85,3.0,3.0,2.6666666666666665,1.0,16.006398936944446,1.0,0.0,0.0,13,1,2,0.769,7.23,0.9231,0,99.0,0
CUST-5A0796B8,2024-10-15,False,Enterprise,Multi-Year,Enterprise,Referral,Logistics,UK,77,2,2,2,3,4,5,3,21.0,21.0,0.3937,0.3937,-8.5,-0.048,-25.0,342.33,2.33,1.0,1.0,2.0,2.0,27.399325711388887,0.0,0.0,1.0,3,0,0,1.0,0.0,1.0,0,999.0,0
CUST-C1BF8086,2023-08-23,False,Mid-Market,Annual,Enterprise,Organic,Healthcare,France,496,1,1,2,0,3,2,17,83.53,86.33,0.7708,0.7623,0.7377,0.0029,-16.0,479.71,4.59,1.0,1.0,1.0,1.0,18.176574451666667,0.0,0.0,0.0,17,0,0,1.0,0.0,1.0,0,999.0,0
CUST-D918CD3A,2024-11-18,False,Enterprise,Annual,Enterprise,Paid,Finance,UK,43,2,1,2,1,2,5,2,28.5,28.5,0.128,0.128,0.0,0.0,27.0,187.0,3.0,1.0,1.0,3.0,3.0,6.605427554444445,0.0,0.0,0.0,2,0,1,0.5,15.0,1.0,0,999.0,0
CUST-E4F26D2C,2023-02-12,False,Mid-Market,Monthly,Enterprise,Referral,Manufacturing,UK,688,1,0,2,3,5,5,23,81.3,80.33,0.7616,0.772,0.0632,0.0016,20.0,483.96,4.39,6.0,1.0,4.5,4.0,13.812045910972223,0.0,0.167,3.0,23,0,0,1.0,0.0,1.0,0,999.0,0
CUST-42DA8B6A,2024-11-25,False,SMB,Monthly,Basic,Partner,Manufacturing,Canada,36,0,0,0,2,5,1,2,21.5,21.5,0.324,0.324,0.0,0.0,11.0,157.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0.0,8.5,1.0,0,99.0,0
CUST-1C59B601,2024-09-30,True,Mid-Market,Annual,Pro,Organic,Healthcare,UK,92,1,1,1,0,3,5,4,25.5,26.67,0.3308,0.2853,3.2,-0.0777,10.0,209.75,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,3,0.25,11.25,1.0,0,299.0,1
CUST-4687CEC7,2024-10-11,False,SMB,Monthly,Basic,Referral,Education,Canada,81,0,0,0,3,1,1,3,28.0,28.0,0.2803,0.2803,11.0,0.11,29.0,150.67,3.33,2.0,2.0,4.5,4.0,7.566261687638889,0.0,0.0,0.0,3,0,1,0.667,8.67,1.0,0,99.0,0
CUST-5614721A,2024-04-18,True,SMB,Monthly,Basic,Organic,Education,Australia,257,0,0,0,0,1,0,9,46.56,29.33,0.4006,0.281,-6.3833,-0.0344,7.0,193.56,2.78,2.0,1.0,4.0,3.0,17.53421977986111,0.5,0.0,0.0,9,1,0,0.889,4.22,0.8889,0,99.0,1
CUST-975BC2BA,2024-08-08,False,Mid-Market,Monthly,Pro,Organic,Retail,Canada,145,1,0,1,0,6,1,5,55.6,49.67,0.562,0.5587,-3.0,-0.0164,1.0,179.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,0.0,1.0,0,299.0,0
CUST-2824CB41,2023-11-06,False,SMB,Annual,Pro,Paid,E-commerce,India,421,0,1,1,1,0,4,14,32.29,12.0,0.3238,0.181,-4.2945,-0.0355,16.0,211.29,2.71,1.0,1.0,1.0,1.0,18.04489631222222,0.0,0.0,0.0,14,1,5,0.571,8.93,0.9286,1,299.0,0
CUST-3CDE040E,2023-06-01,False,SMB,Annual,Basic,Paid,E-commerce,Germany,579,0,1,0,1,0,3,19,80.32,82.33,0.7181,0.7773,-0.3579,0.0004,-27.0,540.32,4.47,1.0,1.0,5.0,5.0,16.22340180861111,0.0,1.0,0.0,19,0,3,0.842,2.47,1.0,0,99.0,0
CUST-B8245EB7,2023-11-16,False,SMB,Monthly,Basic,Paid,SaaS,Canada,411,0,0,0,1,7,1,14,34.93,17.0,0.337,0.1213,-3.2462,-0.0424,-19.0,216.71,3.21,2.0,1.0,3.0,2.0,21.585649919305556,0.5,0.0,0.0,14,0,3,0.786,3.57,1.0,0,99.0,0
CUST-DEBCA085,2024-02-22,False,SMB,Annual,Basic,Paid,SaaS,Australia,313,0,1,0,1,7,0,11,80.27,91.33,0.7148,0.721,2.5091,0.0035,9.0,527.0,4.18,1.0,1.0,5.0,5.0,24.658243740833335,0.0,0.0,1.0,11,0,2,0.818,5.36,1.0,0,99.0,0
CUST-67F9B39E,2023-08-27,False,Mid-Market,Monthly,Pro,Referral,Finance,Canada,492,1,0,1,3,2,1,17,77.88,74.0,0.7544,0.8073,0.1127,0.0065,7.0,501.24,4.35,4.0,2.0,4.75,4.0,29.80545604895833,0.5,0.0,0.0,17,0,0,1.0,0.0,1.0,0,299.0,0
CUST-6DED9440,2024-03-06,True,Enterprise,Multi-Year,Enterprise,Partner,Retail,UK,300,2,2,2,2,6,5,8,46.88,44.33,0.4362,0.3747,-2.1548,-0.0434,15.0,182.88,2.25,3.0,3.0,2.3333333333333335,1.0,14.950719257037036,0.0,0.333,0.0,8,0,2,0.75,3.75,1.0,0,999.0,1
CUST-356ECDB3,2024-04-22,True,Mid-Market,Annual,Enterprise,Referral,E-commerce,Canada,253,1,1,2,3,0,1,8,47.75,37.0,0.4719,0.3403,-1.5238,-0.0507,21.0,242.25,1.62,2.0,2.0,2.5,1.0,12.686328231944444,1.0,0.0,0.0,8,0,0,1.0,0.0,1.0,0,999.0,1
CUST-C7305CA9,2023-08-01,True,Enterprise,Multi-Year,Enterprise,Referral,Finance,India,518,2,2,2,3,2,4,17,80.0,70.0,0.7526,0.7713,-0.8603,-0.0046,-18.0,486.24,4.29,4.0,1.0,3.75,2.0,16.184431428819444,0.5,0.0,0.0,17,0,1,0.941,0.47,1.0,0,999.0,1
CUST-55FA7CEA,2024-03-10,True,SMB,Monthly,Basic,Paid,SaaS,France,296,0,0,0,1,7,2,10,62.6,70.33,0.3853,0.533,1.9758,0.0368,-40.0,217.0,2.3,2.0,1.0,3.5,3.0,28.854634795694448,1.0,0.0,0.0,10,2,3,0.5,9.7,0.8,0,99.0,1
CUST-C1116836,2023-11-20,False,SMB,Multi-Year,Pro,Referral,Education,Germany,407,0,2,1,3,1,3,14,79.36,78.33,0.7444,0.7467,0.0857,-0.0026,-2.0,493.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,1.0,0.0,1.0,0,299.0,0
CUST-584B6365,2024-03-19,True,Mid-Market,Annual,Pro,Referral,Retail,US,287,1,1,1,3,6,6,7,52.86,51.0,0.4149,0.232,-1.0,-0.0852,-2.0,215.57,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,2,0.714,7.14,1.0,0,299.0,1
CUST-065B44D8,2023-04-20,False,SMB,Multi-Year,Pro,Referral,Manufacturing,France,621,0,2,1,3,5,2,21,76.29,74.0,0.7571,0.8143,0.2442,0.0002,9.0,506.43,4.95,2.0,2.0,2.5,2.0,29.991596963888888,0.0,0.0,1.0,21,0,0,1.0,0.0,1.0,0,299.0,0
CUST-932CFA34,2024-03-18,False,Mid-Market,Monthly,Pro,Partner,SaaS,UK,288,1,0,1,2,7,5,10,62.1,49.0,0.4728,0.3753,-1.2424,-0.0109,-33.0,184.9,2.1,3.0,1.0,4.333333333333333,3.0,14.316573229722222,0.667,0.0,1.0,10,2,3,0.5,11.3,0.8,1,299.0,0
CUST-752B17FC,2024-03-03,False,Mid-Market,Annual,Enterprise,Partner,Education,Canada,303,1,1,2,2,1,1,10,44.1,60.67,0.452,0.4477,4.0061,0.0231,50.0,137.4,2.7,3.0,2.0,3.3333333333333335,2.0,9.659695898425925,1.0,0.0,2.0,10,1,2,0.7,8.0,0.9,0,999.0,0
CUST-CBC150CF,2024-06-16,True,Mid-Market,Annual,Enterprise,Referral,Logistics,India,198,1,1,2,3,4,4,7,47.71,41.0,0.4997,0.405,-1.4286,-0.0501,-13.0,133.71,2.43,1.0,1.0,2.0,2.0,9.482474954166666,1.0,0.0,1.0,7,0,2,0.714,6.86,1.0,0,999.0,1
CUST-E431EE0E,2024-07-23,False,Mid-Market,Annual,Pro,Paid,Logistics,US,161,1,1,1,1,4,6,6,60.17,48.67,0.5078,0.462,-6.3143,-0.0064,2.0,165.67,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1.0,0.0,1.0,0,299.0,0
CUST-A4791923,2023-09-04,False,Mid-Market,Multi-Year,Enterprise,Paid,E-commerce,Canada,484,1,2,2,1,0,1,16,31.44,33.33,0.3884,0.447,0.125,0.0059,7.0,171.94,2.44,15.0,4.0,2.6666666666666665,1.0,46.46353150905556,0.267,0.267,7.0,16,2,4,0.625,11.0,0.875,1,999.0,0
CUST-5DD356C2,2024-02-06,False,SMB,Annual,Basic,Partner,Manufacturing,Canada,329,0,1,0,2,5,1,11,38.73,17.67,0.3934,0.1517,-5.3091,-0.0531,-24.0,210.64,2.0,4.0,3.0,4.0,2.0,21.491008760625,0.25,0.5,0.0,11,0,1,0.909,2.45,1.0,0,99.0,0
CUST-0D7BC894,2024-04-04,False,Enterprise,Multi-Year,Enterprise,Partner,E-commerce,Australia,271,2,2,2,2,0,0,9,35.33,34.67,0.3909,0.4333,-0.5,0.009,-12.0,176.22,2.56,7.0,3.0,2.142857142857143,1.0,39.38014672075396,0.0,0.429,2.0,9,2,2,0.556,10.89,0.7778,0,999.0,0
CUST-0FF87F42,2023-08-07,False,Enterprise,Annual,Enterprise,Organic,Education,Canada,512,2,1,2,0,1,1,17,32.47,38.0,0.4135,0.377,-0.4951,-0.006,-1.0,164.53,2.76,11.0,2.0,2.6363636363636362,1.0,53.626066678712114,0.0,0.455,1.0,17,0,7,0.588,5.35,1.0,0,999.0,0
CUST-1392FEF2,2024-01-04,True,SMB,Monthly,Pro,Referral,Healthcare,Germany,362,0,0,1,3,3,3,7,31.14,30.67,0.378,0.3693,-0.1071,-0.0051,-14.0,215.57,2.57,6.0,4.0,2.5,1.0,42.284883805,0.0,0.333,4.0,7,0,2,0.714,5.57,1.0,0,299.0,1
CUST-8C9718C7,2023-09-15,True,SMB,Multi-Year,Basic,Partner,SaaS,US,473,0,2,0,2,7,6,9,34.22,27.33,0.4014,0.3563,-1.2333,-0.0138,-5.0,182.67,2.44,6.0,4.0,2.3333333333333335,1.0,56.8094637163426,0.0,0.833,1.0,9,0,1,0.889,2.0,1.0,0,99.0,1
CUST-974E80DA,2023-04-29,False,SMB,Annual,Basic,Paid,E-commerce,France,612,0,1,0,1,0,2,21,82.1,79.33,0.7207,0.6677,-0.1896,0.0004,-8.0,499.38,4.86,1.0,1.0,5.0,5.0,13.436831699722223,1.0,0.0,0.0,21,1,0,0.952,1.33,0.9524,1,99.0,0
CUST-D4BBF253,2023-11-23,False,SMB,Multi-Year,Basic,Referral,Finance,US,404,0,2,0,3,2,6,14,45.29,53.33,0.5329,0.4787,0.9099,-0.0034,-1.0,223.57,3.21,7.0,1.0,3.0,1.0,24.126688937817466,0.429,0.143,3.0,14,1,2,0.786,3.57,0.9286,0,99.0,0
CUST-A0FCEAE8,2024-10-01,False,Mid-Market,Annual,Pro,Paid,Finance,US,91,1,1,1,1,2,6,3,9.67,9.67,0.3273,0.3273,1.0,-0.0495,11.0,265.0,1.0,2.0,2.0,3.5,3.0,17.948759889722222,0.0,0.0,0.0,3,0,0,1.0,0.0,1.0,0,299.0,0
CUST-079829F6,2024-05-14,True,SMB,Monthly,Basic,Referral,SaaS,France,231,0,0,0,3,7,2,5,33.2,35.67,0.5454,0.7077,7.4,0.1085,58.0,185.2,3.2,1.0,1.0,3.0,3.0,20.002864414722225,0.0,0.0,0.0,5,2,1,0.4,15.2,0.6,1,99.0,1
CUST-5C2615C0,2024-10-15,False,Mid-Market,Annual,Pro,Referral,Healthcare,India,77,1,1,1,3,3,4,3,28.67,28.67,0.3237,0.3237,0.5,-0.0965,-18.0,225.0,1.67,1.0,1.0,1.0,1.0,26.98667391777778,0.0,0.0,0.0,3,0,0,1.0,0.0,1.0,0,299.0,0
CUST-6729555B,2024-10-21,False,Mid-Market,Monthly,Enterprise,Organic,Education,France,71,1,0,2,0,1,2,3,22.67,22.67,0.1947,0.1947,-2.0,-0.018,5.0,166.67,2.67,1.0,1.0,4.0,4.0,16.04164136388889,0.0,0.0,0.0,3,0,0,1.0,0.0,1.0,0,999.0,0
CUST-0B8005CF,2022-09-07,False,SMB,Annual,Basic,Referral,E-commerce,UK,846,0,1,0,3,0,5,28,78.18,75.0,0.729,0.758,-0.1409,-0.0025,-36.0,537.14,4.75,3.0,1.0,5.0,5.0,23.93552699509259,0.0,0.667,1.0,28,0,0,1.0,0.0,1.0,0,99.0,0
CUST-6890701B,2024-04-27,False,SMB,Annual,Pro,Organic,SaaS,Australia,248,0,1,1,0,7,0,9,33.78,38.0,0.4559,0.523,0.6333,0.0166,3.0,208.11,2.89,5.0,3.0,2.6,1.0,50.81408029105556,0.0,0.4,2.0,9,0,2,0.778,3.11,1.0,0,299.0,0
CUST-333AED1F,2024-03-05,False,SMB,Annual,Basic,Referral,E-commerce,Germany,301,0,1,0,3,0,3,10,48.0,43.0,0.5491,0.6373,0.3758,0.0063,-60.0,210.2,2.7,6.0,2.0,3.0,2.0,14.436260062037036,0.667,0.0,0.0,10,4,4,0.2,17.6,0.6,2,99.0,0
CUST-D639183C,2023-12-02,True,Mid-Market,Annual,Pro,Paid,Manufacturing,India,395,1,1,1,1,5,4,12,40.25,18.33,0.325,0.1353,-4.6958,-0.0419,-15.0,189.58,2.67,1.0,1.0,3.0,3.0,10.68398133888889,0.0,0.0,0.0,12,0,2,0.833,3.0,1.0,0,299.0,1
